id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type,activity_type_enc,location_enc
smgpoia95c29160019354ae76f8d59fdb7f554_reduced,Circular Route D - Castle round,2,900.0,4.2,183.0,570.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoi487cfd95fc8975a6e751caefcca3cdd4_reduced,Circular Route E - Thurnerhof,2,900.0,4.2,183.0,605.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoi8b207e222ffaaecf82f2bc4edc4b300d_reduced,Circular Route F - upper town,2,900.0,4.2,183.0,590.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoi46fdcf685973047f38f30ca87c84ff42_reduced,Circular Route G - Vorland,2,900.0,4.2,183.0,590.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoib978aff300ac49cadb6def7e9e7d9688_reduced,Circular Route H - St. Georgen,2,900.0,4.2,183.0,715.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoiada3067a774564eca30f62ca174a8eee_reduced,Circular Route I - Vernaun,2,900.0,4.2,183.0,715.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoia507873c3812b04d54fc527e0359b891_reduced,Circular Route J - Salfgut,2,900.0,4.2,183.0,704.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoi8f12a222685d690ae8d4ce1a0730324b_reduced,Circular Route K - Schenner Waalweg path,2,900.0,4.2,183.0,816.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoi39e791c5dda0a91491d4fe0746518b18_reduced,Circular Route L - Tiefenbrunn,2,900.0,4.2,183.0,695.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoi888c845389af0d4e8bc931972d9f8bdb_reduced,Circular Route M - Verdins,2,900.0,4.2,183.0,834.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoi98909afa201540a85cba00b046edb096_reduced,Saun-Weißspitz-Amthorspitze circular tour,2,900.0,4.2,183.0,1356.0,0,0,1,0,Pfitsch/Val di Vizze,other,5,64
smgpoi44a87779cd91c616ccce92a2099d2fdf_reduced,Around the Zwölferkreuz peak,2,900.0,4.2,183.0,1919.0,0,0,1,0,Latsch/Laces,hiking,4,43
smgpoi5df8f7545d1f8d4ddaf6dc246b8f0f71,Around the Kronplatz,2,900.0,4.2,183.0,1034.0,0,0,0,0,Rasen-Antholz/Rasun Anterselva,other,5,70
smgpoi430bf3cf8514f04473e8d5abc406416c,Peitlerkofel hiking circuit,2,900.0,4.2,183.0,1993.0,0,0,0,0,San Martin /San Martino,summer,8,77
smgpoi980ef3ebaa170349e83c1cbd6ff71eba_reduced,Resia Lake Round,2,900.0,4.2,183.0,1545.0,1,0,1,0,Graun im Vinschgau/Curon Venosta,other,5,24
smgpoif8e0ef0c5be6e050b03011c573ecbf6e_reduced,Around the Stallwieshof,2,900.0,4.2,183.0,1953.0,0,0,1,0,Martell/Martello,hiking,4,48
smgpoi5a10152c604d5606cc56bfb1031e0928_reduced,Circular hike from the village center of Schenna,2,900.0,4.2,183.0,570.0,0,0,1,0,Schenna/Scena,hiking,4,80
smgpoi1131642d4848ee38dc4dd02641354140,Alpine pastures panorama tour,2,900.0,4.2,183.0,1738.0,0,0,0,0,Mals/Malles,skiing,7,45
smgpoid5e92cb556520790eb8d33a692ca2157,Hiking around the Montelargo/Breitenberg,2,900.0,4.2,183.0,755.0,0,0,1,0,Laives/Leifers,cycling,1,40
smgpoi49550769ef5e5b0c2bea5d235410006c,Circular hiking trail to the Flaner Jöchl,2,900.0,4.2,183.0,1842.0,0,0,0,0,Ratschings/Racines,cycling,1,71
smgpoic5409e852167119c7f204c6016d067e9,Circular Hike on Marlinger Berg Mountain,2,900.0,4.2,183.0,463.0,0,0,1,0,Marling/Marlengo,cycling,1,47
smgpoi97b225fcf1959192ecdc6fc6a29d0e07,Circular Hike on the Marling Waalweg and Höhenweg Trails,2,900.0,4.2,183.0,465.0,0,0,1,0,Marling/Marlengo,other,5,47
smgpoi57e9cfdd98fdbe3efe6bc4bc80c8ffb6,Circular Hike on the Martinsweg Trail,2,900.0,4.2,183.0,1287.0,0,0,1,0,Marling/Marlengo,skiing,7,47
smgpoic95d19fa1c154c1c2deb84f98a56002b_reduced,Circular hike along the Merano High Mountain Trail,2,900.0,4.2,183.0,1350.0,0,0,1,0,Algund/Lagundo,hiking,4,3
smgpoi23f28be38b9d87b011e0780ff33cf2fc,Circular hike on the eastern side of the Sella massif,2,900.0,4.2,183.0,2193.0,0,0,0,0,Corvara,summer,8,15
smgpoi271043ef59e93ffa21d7abc1f42bbe87_reduced,Circular Hiking Tour on Mount Plose near Bressanone/Brixen,2,900.0,4.2,183.0,590.0,0,0,1,0,Brixen/Bressanone,hiking,4,11
smgpoi10069c66333d974a0686851f7c3b176a,Circular hike on the Rittersteig trail from Steinegg|Collepietra to Wiedenhof,2,900.0,4.2,183.0,820.0,0,0,1,0,Karneid/Cornedo all'Isarco,cycling,1,30
smgpoi83cbda6700607beb05264b2834e9fc45_reduced,Irrigation chanenel path Tschars and Staben,2,900.0,4.2,183.0,583.0,0,0,1,0,Kastelbell-Tschars/Castelbello-Ciardes,summer,8,31
smgpoia64c8d0970a4817bc647be4ebf4bfcb4,Circular hike at the Taltbühl to the Totmoos and the wolf pit,2,900.0,4.2,183.0,1344.0,0,0,1,0,Tiers am Rosengarten/Tires al Catinaccio,cycling,1,96
smgpoi598cda12a26d6630ab9aabaed2bb79dc_reduced,Circular hike: Andrian - Festenstein Castle - Gaid - variant Burgstalleck,2,900.0,4.2,183.0,356.0,0,0,0,0,Pfitsch/Val di Vizze,hiking,4,64
smgpoic77253f2050578c41ac27e895b64c30c_reduced,Circular hike: Andrian - Festenstein Castle - Gaid - variant path Larchsteigndrian,2,900.0,4.2,183.0,357.0,0,0,0,0,Andrian/Andriano,hiking,4,5
smgpoi28185fedb247705cc8c9f51c654ad74a_reduced,Archaik path,2,900.0,4.2,183.0,910.0,0,0,0,0,Prad am Stilfser Joch/Prato allo Stelvio,hiking,4,66
smgpoib8f45d1ca8e70a791cd8046b975408d2,Circular hike along the Hirzelsteig | Masarè path,2,900.0,4.2,183.0,2128.0,0,0,0,0,Unknown,other,5,105
smgpoie721a541d1514f7386c9f73e43ca7380,"Circular Hike on the ""Maiser Waalweg"" trail",2,900.0,4.2,183.0,570.0,0,0,1,0,Schenna/Scena,other,5,80
smgpoid027ff159fa982665b62fc34822b964b_reduced,"Circular hike on the ""Schenner Waalweg"" trail",2,900.0,4.2,183.0,834.0,0,0,1,0,Schenna/Scena,hiking,4,80
smgpoic4e94e2d5dc7e7afeca514f385ca0daf_reduced,"Hiking to the ""Leiterburg""",2,900.0,4.2,183.0,247.0,0,0,1,0,Auer/Ora,hiking,4,6
smgpoi45c12b69846e098df6bae55163f6f21b,Hike to Resciesa,2,900.0,4.2,183.0,2100.0,0,0,1,0,Urtijëi/Ortisei,skiing,7,106
smgpoid8b327944a8d47f7dbfebba3e9e8a534_reduced,Circular Hike to St. Andrä on mount Plose (in southerly direction),2,900.0,4.2,183.0,840.0,0,0,1,0,Brixen/Bressanone,family,2,11
smgpoi7695d68839652bfc1fb60c6cadb9a74d,Hike Corvara - Colfosco ,2,900.0,4.2,183.0,1534.0,0,0,0,0,Corvara,skiing,7,15
smgpoib69e599c9ddb23409eb9a4dc84d6429f,Circular hiking trail along the borders in the Gsiesertal Valley,2,900.0,4.2,183.0,1463.0,0,0,0,0,Gsies/Valle di Casies,other,5,25
smgpoi6780a3bf94643061477f2f7819c0e88b,Family hike Watles,2,900.0,4.2,183.0,2150.0,0,0,0,0,Mals/Malles,skiing,7,45
smgpoiff876455c2a555b9e4d3a226b56f19e2_reduced,"Hike to the ""Fiecht"" alp",2,900.0,4.2,183.0,1884.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoi9eb107b55d5688a2e28060b89d41a149_reduced,Circular hiking track Forst,2,900.0,4.2,183.0,344.0,0,0,1,0,Algund/Lagundo,family,2,3
smgpoi28e522d7d842589dbcc1cf4c1014edbe,Circular hike for the more experienced: Oberkirn-Stafell-Assen Hut-Videgg,2,900.0,4.2,183.0,1434.0,0,0,0,0,Schenna/Scena,summer,8,80
smgpoi2e2a966a8c030b2284520ec9933ebdb1,"Circular summit hike to the viewing Orenknott (2,258 m)",2,900.0,4.2,183.0,1541.0,0,0,1,0,Partschins/Parcines,other,5,61
smgpoib82d12f825ea4e41b63cffc7073ab404,"Circular summit hike to Sattelspitze (2,428 m)",2,900.0,4.2,183.0,1537.0,0,0,0,0,Partschins/Parcines,other,5,61
smgpoi88d45daa6cf78fcaacac9eb8c79ec6d7_reduced,Circular Hiking Tour Golleregg,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,4,105
smgpoi1e6573da16d4f73aa12abdcb382d5c3d_reduced,"""Great Art in Small Churches"" Circular Hiking Tour",2,900.0,4.2,183.0,559.0,0,0,1,0,Brixen/Bressanone,hiking,4,11
smgpoi331840509f7bc150f2ab0d4750ff79ef,Great Rasass Round,2,900.0,4.2,183.0,1738.0,0,0,0,0,Mals/Malles,other,5,45
smgpoi189c20da403cc0b65f7d52bc9f32c949_reduced,Hiking tour: Gschnon/Casignano - Königswiese,2,900.0,4.2,183.0,990.0,0,0,1,0,Neumarkt/Egna,hiking,4,58
smgpoie83e1be767d5ceebac17cff8b257fd85_reduced,Hintertalweg circular hiking trail,2,900.0,4.2,183.0,1442.0,0,0,1,0,Brenner/Brennero,family,2,10
smgpoif74fd27c8ba7c8f47d4c62b063ea8232,Circular hike Monte Piatto | Platschjoch,2,900.0,4.2,183.0,1050.0,0,0,0,0,Ratschings/Racines,cycling,1,71
smgpoifba4396d6d90b13a5c19f910ac10d904,Circular hike through Avingatal valley,2,900.0,4.2,183.0,1793.0,0,0,0,0,Taufers im Münstertal/Tubre,cycling,1,93
smgpoi71aaa5d43421451b9ad9b7d92b98532a_reduced,Circular Hike in the Trudner Horn Nature Park,2,900.0,4.2,183.0,1162.0,0,0,1,0,Truden/Trodena,hiking,4,101
smgpoi4d37aea2d928670c14aaa4633f471962,Circular Hike in the Ridnauntal Valley,2,900.0,4.2,183.0,1414.0,0,0,0,0,Ratschings/Racines,cycling,1,71
smgpoi2f5b909071c474c5c82f31b46a67e359,Circular hike in Karersee | Carezza between Rosengarten | Catinaccio and Latemar,2,900.0,4.2,183.0,1751.0,0,0,0,0,Unknown,cycling,1,105
smgpoia390760f4b9a63878ce4d62858b18641,Circular walk around Laives/Leifers,2,900.0,4.2,183.0,246.0,0,0,1,0,Laives/Leifers,other,5,40
smgpoib34f6ded960955fe87f149c0d0faa558_reduced,Circular Trail in Reischach,2,900.0,4.2,183.0,949.0,0,0,1,0,Bruneck/Brunico,other,5,13
smgpoie2b8f058e7f082b56fc7a901b345488f_reduced,Margen circular hike in Terenten - Margen,2,900.0,4.2,183.0,1341.0,0,0,1,0,Terenten/Terento,hiking,4,94
smgpoi201ff5e024f45e43f7a80957826b583e_reduced,“Karlspromenade“ Circular Hiking Trail,2,900.0,4.2,183.0,567.0,0,0,1,0,Brixen/Bressanone,hiking,4,11
smgpoi556b26e932b1a2896dbf0bb2ab55d7db_reduced,Round walking Kasserol,2,900.0,4.2,183.0,1101.0,0,0,1,0,Lajen/Laion,hiking,4,41
smgpoi6d6c961861193127cf5e71f20fc69fd7_reduced,Round walking Kasserol,2,900.0,4.2,183.0,1101.0,0,0,1,0,Lajen/Laion,hiking,4,41
smgpoi91944e69a3d34a93bba9c3dcb7e44b37,Hike Lavazè-Zanggen-Pampeago Pass,2,900.0,4.2,183.0,1798.0,0,0,0,0,Unknown,other,5,105
smgpoi93678159314de2f632e965ff0b1692bf,Walking tour: Lungiarü - Muntcörta - Pares - Frëina - Lungiarü,2,900.0,4.2,183.0,1398.0,0,0,0,0,Badia,skiing,7,7
smgpoid70909b7eb0e1a080db303ea2bba3ce9_reduced,Circular hike Maistatt,2,900.0,4.2,183.0,1149.0,0,0,1,0,Niederdorf/Villabassa,family,2,59
smgpoif78de80c977c292edb3470d55b8c34af_reduced,Rundwanderung Mazon - Kanzel - Mazon,2,900.0,4.2,183.0,424.0,0,0,1,0,Neumarkt/Egna,family,2,58
smgpoi462fc1ecdef02d6ea275bc68f908cf34_reduced,Millan Circular Hiking Tour,2,900.0,4.2,183.0,569.0,0,0,1,0,Brixen/Bressanone,hiking,4,11
smgpoibb9d1c8758c69b5e89da7ffa91826370,Circular hike Mitterwaal in Glurns / Glorenza,2,900.0,4.2,183.0,913.0,0,0,0,0,Glurns/Glorenza,other,5,23
smgpoi55d2a140aed21ec88281ef050b0b5c8b_reduced,Montan/Montagna - Glen/Gleno - Gschnon/Casignano - Gsteig - Montan/Montagna,2,900.0,4.2,183.0,452.0,0,0,1,0,Montan/Montagna,hiking,4,50
smgpoiabe2aaeb7cf7625cd6040e4fe02b3eae,Hiking around the Colle mountain,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,cycling,1,105
smgpoi0c33a635cc93ac1b485324a4c226d4cd_reduced,Circular hike to Foiana/Völlan,2,900.0,4.2,183.0,632.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoi9fa7258dd780f940996f33a4dd775824_reduced,Nalles - Bittnerhof inn - Gaido circular route,2,900.0,4.2,183.0,304.0,0,0,1,0,Nals/Nalles,hiking,4,55
smgpoi4357b7404d87c98144d2c7dead095122_reduced,From Nalles to Prissiano via Sirmiano and Grissiano,2,900.0,4.2,183.0,350.0,0,0,1,0,Nals/Nalles,other,5,55
smgpoi0a46b8bc0137eb8cca45b3019d6958d1,Circular hike: Niederdorf/Villabassa  - Lanaweg,2,900.0,4.2,183.0,1148.0,0,0,1,0,Niederdorf/Villabassa,family,2,59
smgpoia6cfd59c037955fd666dc09c2f396831_reduced,Panoramic Trail Circular Hike,2,900.0,4.2,183.0,632.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoidcab50f302f551e1d7aa451bf19bb0f7,Partschins Sonnenberg Circular Hike,2,900.0,4.2,183.0,629.0,0,0,1,0,Partschins/Parcines,cycling,1,61
smgpoi7763a951455f5157642a3bc699d949ef_reduced,Psalmenweg (Psalm Trail) – Kranebitt Circular Hiking Tour,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,4,105
smgpoi419b66321c492659165053c95bd6c23a,Circular Walk: Rabland/Rablà – Quadrat – Töll/Tel,2,900.0,4.2,183.0,514.0,0,0,1,0,Partschins/Parcines,cycling,1,61
smgpoidbc227ad9357e53faa68e640b93600a0_reduced,Circular Hike Redagno/Radein – Weißhorn Mountain,2,900.0,4.2,183.0,1421.0,0,0,1,0,Aldein/Aldino,hiking,4,2
smgpoi36687fbc4aab210ca2fad99410f7902d_reduced,Salurn / Salorno - Salomonhof / Maso Salomon - Raststätte Sauch / Rifugio Sauch (946m) - Salurn / Salorno,2,900.0,4.2,183.0,211.0,0,0,1,0,Salorno/Salurn,hiking,4,76
smgpoi354d4afdcc6dc9c4682d4b5b6395de37_reduced,Circular Path Parkingplace Schermoos -  Tschaufen,2,900.0,4.2,183.0,1441.0,0,0,1,0,Mölten/Meltina,family,2,52
smgpoi8fe3dae60ae2fee851e4f446a4283580,Seppele Tour,2,900.0,4.2,183.0,1750.0,0,0,0,0,Mals/Malles,skiing,7,45
smgpoib9e8054ce39cfe899096850510b81c36,Sonnenberg Circular Hike ,2,900.0,4.2,183.0,1282.0,0,0,1,0,Naturns/Naturno,skiing,7,56
smgpoif411d1319f9160b06fb1dbaa9a011910,Circular Hike Spiluck – Zirmaitalm – Karspitze,2,900.0,4.2,183.0,1431.0,0,0,0,0,Vahrn/Varna,cycling,1,108
smgpoib2e4e57685f8da41bdef41395321fcde,Round Trip to Stegerbühel Hill,2,900.0,4.2,183.0,775.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,cycling,1,57
smgpoidbb1e98d6cbd4900ba6fdb58f777fd4e,St Peter's trail,2,900.0,4.2,183.0,598.0,0,0,1,0,Kaltern an der Weinstraße/Caldaro sulla Strada del Vino,skiing,7,29
smgpoi52b2a0a4aeb74ea1449100610bec8043,Circular hike Telfes / Telves,2,900.0,4.2,183.0,1266.0,0,0,0,0,Ratschings/Racines,skiing,7,71
smgpoi7d99830d9819de3740598563f6feb12b_reduced,circular hiking trail Terenten - Pichlern,2,900.0,4.2,183.0,1212.0,0,0,1,0,Terenten/Terento,skiing,7,94
smgpoi6ab7666044ec1f3dd5cdc462b9593084,Discover the Nörderberg Mountain at Parcines!,2,900.0,4.2,183.0,510.0,0,0,1,0,Partschins/Parcines,cycling,1,61
smgpoi47bad46faaea8a786f77d6cd6617edf1_reduced,Trens Valgenäun circular hiking trail,2,900.0,4.2,183.0,990.0,0,0,1,0,Freienfeld/Campo di Trens,hiking,4,20
smgpoi8d913eb8f7161174d8e802876ac340c7,Circular hike along the Otto Gurschler Trail to Merano 2000,2,900.0,4.2,183.0,1616.0,0,0,0,0,Hafling/Avelengo,cycling,1,26
smgpoib3e833c9baf6faf8fa93a7f85ea42d5c,Circular hike along the Otto-Gurschler trail on Merano 2000,2,900.0,4.2,183.0,1895.0,0,0,0,0,Hafling/Avelengo,cycling,1,26
smgpoi20c7b1e85b975bd86d6c87c85d4bfa63,Circular hike in Val Mazia,2,900.0,4.2,183.0,1807.0,0,0,0,0,Mals/Malles,skiing,7,45
smgpoi4a8b66b085e4bb62e950d2a94ea6e5d7_reduced,Percorso circolare fino a Grissiano e Sirmiano,2,900.0,4.2,183.0,620.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoi3f282d34088e66e9f98f957d75274e27_reduced,Circular Hike via Mühlenweg to Caprile/Gfrill,2,900.0,4.2,183.0,632.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoi61000ef528c78268a82193a2bfb0e0c4_reduced,Circular hike via Mühlenweg and Grissiano,2,900.0,4.2,183.0,602.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoi4f822d58e3bf4a70ffb3e0af8377fa14_reduced,Circular Hike via Nalles and Sirmiano di Sotto/Untersirmian,2,900.0,4.2,183.0,621.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoi8636a34c56994435fea9205a332bdda4,Round Trip from Rodeneck to Natz,2,900.0,4.2,183.0,888.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,cycling,1,57
smgpoid914413ec69f3a8c54627145d4a7fa7d_reduced,Circular hike via Tschengg and Larchweg,2,900.0,4.2,183.0,632.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoi24ee326090b788ee2598aa66cd664139_reduced,"Circular hike around the ""Tisner Gall""",2,900.0,4.2,183.0,632.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoi662ca1c60d36ac1455365b276b1fe786_reduced,Sirmiano di Sotto - Grissiano - Sirmiano di Sopra - Sirmiano di Sotto circular route,2,900.0,4.2,183.0,672.0,0,0,1,0,Nals/Nalles,hiking,4,55
smgpoi74e69c107e9f4c679357a5b4d00ea1c8,Circular hike Urfichten,2,900.0,4.2,183.0,1084.0,0,0,0,0,Taufers im Münstertal/Tubre,skiing,7,93
smgpoi370ad04e402d39b222f34a11dbc037ee_reduced,Viedalm circular hiking tour,2,900.0,4.2,183.0,1441.0,0,0,1,0,Brenner/Brennero,hiking,4,10
smgpoi361eac9c94d99f06dad07a87b6b88bb9,Circular hike from the Passo Costalunga to the Latemar Labyrinth and mountain cinema ,2,900.0,4.2,183.0,1753.0,0,0,0,0,Unknown,skiing,7,105
smgpoi2d518a75661b047120f82391a328fb54,Circular Hike from Lake Carezza to Franzin Alm,2,900.0,4.2,183.0,1551.0,0,0,0,0,Welschnofen/Nova Levante,skiing,7,116
smgpoib0fcd0981be1d22a735ed646e7894273_reduced,Circular hiking trail from Neumarkt/Egna via Laag/Laghetti to Buchholz/Pochi and Salurn/Salorno,2,900.0,4.2,183.0,235.0,0,0,1,0,Neumarkt/Egna,family,2,58
smgpoide8560968be5e3d2647c3d205eb1b74b,Circular hike from the Kaiserstein parking lot to the Christomannos monument,2,900.0,4.2,183.0,1745.0,0,0,0,0,Welschnofen/Nova Levante,cycling,1,116
smgpoi1f2b8b39a60367c4b7dd2134d25d62b3,Circular hike from the Paolina car park to the Latemar Labyrinth,2,900.0,4.2,183.0,1630.0,0,0,0,0,Welschnofen/Nova Levante,skiing,7,116
smgpoi95d0d5541c02c828beb81a17751703a1,Circular hike from the Frommer Alm hut to the Messnerjoch hut ,2,900.0,4.2,183.0,1738.0,0,0,0,0,Welschnofen/Nova Levante,cycling,1,116
smgpoi16d059bbca0a1f550308589b65a869a1_reduced,Hiking Circuit form Klausen to Gufidaun Via Albions and back,2,900.0,4.2,183.0,521.0,0,0,1,0,Klausen/Chiusa,family,2,34
smgpoib3b4f02ccfa716f025c131446c8df093_reduced,Hiking Circuit from Klausen to Gufidaun via Albions and back,2,900.0,4.2,183.0,523.0,0,0,1,0,Klausen/Chiusa,other,5,34
smgpoi84812911a014c6e730f0d669d91b574e_reduced,From Neumarkt/Egna to the Königswiese/prato del Rè,2,900.0,4.2,183.0,218.0,0,0,1,0,Neumarkt/Egna,hiking,4,58
smgpoi1fba49e2d25cf4739b849fb6cb3c3752_reduced,Circular hike tour from Schenna on the Blosegg hiking path,2,900.0,4.2,183.0,570.0,0,0,1,0,Schenna/Scena,hiking,4,80
smgpoi909033a880bad844f8377038bf947643,Circular hike from Steinegg|Collepietra to the Wiedenhof inn,2,900.0,4.2,183.0,820.0,0,0,1,0,Karneid/Cornedo all'Isarco,cycling,1,30
smgpoi0977e42cdb6d078326e9d985d6e21163_reduced,From Tesimo to the St. Christoph's Church - Circular Hike,2,900.0,4.2,183.0,632.0,0,0,1,0,Tisens/Tesimo,hiking,4,98
smgpoid25d73585aaa445c9a747f5e91c55a9d,Circular hike from Welschnofen | Nova Levante to the Elisabeth Monument,2,900.0,4.2,183.0,1162.0,0,0,0,0,Welschnofen/Nova Levante,cycling,1,116
smgpoie42c388c7d56a391ddd6df1213c61639,Watles mountain circular hike,2,900.0,4.2,183.0,1750.0,0,0,0,0,Mals/Malles,other,5,45
smgpoi8c3e8b8b83dadec9e59a4008e4b4477a,Watles Cross Tour,2,900.0,4.2,183.0,2150.0,0,0,0,0,Mals/Malles,skiing,7,45
smgpoi803f075ede352b7692bc1505414d71d3,Watles panorama tour,2,900.0,4.2,183.0,2150.0,0,0,0,0,Mals/Malles,skiing,7,45
smgpoi4eba0199709a97743d52c763025d09cc_reduced,Wiesen circular hiking trail,2,900.0,4.2,183.0,950.0,0,0,1,0,Pfitsch/Val di Vizze,family,2,64
smgpoi23e00407266924bf4a657fa9c2af1422,Circular hike to the Saldursee lakes,2,900.0,4.2,183.0,1809.0,0,0,0,0,Mals/Malles,cycling,1,45
smgpoiac91bba0ac0a5644881dbf090b8a0103_reduced,Circular hike to Ansitz Lusenegg,2,900.0,4.2,183.0,1096.0,0,0,1,0,Lajen/Laion,hiking,4,41
smgpoibba6716d81617fa394a274e6e9fb260a,Round trail Lago Göller,2,900.0,4.2,183.0,1199.0,0,0,1,0,Aldein/Aldino,skiing,7,2
smgpoi58e70bbbc9e19af107cb0672f41b5487,Circular hike via Bergsee lake to Pfaffensee lake,2,900.0,4.2,183.0,1207.0,0,0,0,0,Mals/Malles,cycling,1,45
smgpoia7f863d40155094d51956173f805a4e5,To the Bruggeralm Alpine Pasture,2,900.0,4.2,183.0,1543.5,0,0,0,0,Unknown,cycling,1,105
smgpoi27cb990c5a366fbdf37f7b70248a7dac_reduced,"Hike to the ""Innerfalkomai"" alp",2,900.0,4.2,183.0,1538.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoi561da4515b30df477a0c07778a451246,Latschiniger Alm and Freiberger Mahd,2,900.0,4.2,183.0,1482.0,0,0,1,0,Kastelbell-Tschars/Castelbello-Ciardes,summer,8,31
smgpoia9bb11ecf8a524a446e4164f800f68b2,To the Maiser Alm & Moschwaldwalm mountain huts,2,900.0,4.2,183.0,1614.0,0,0,1,0,Hafling/Avelengo,cycling,1,26
smgpoib57918a7e0374590587e734b733adca6,To the Planeileralm Alpine Pasture,2,900.0,4.2,183.0,1601.0,0,0,0,0,Mals/Malles,cycling,1,45
smgpoia5e923055cef18a1d03778bbb3c6fe4f,Hiking around the ruins of Castelchiaro,2,900.0,4.2,183.0,307.0,0,0,1,0,Kaltern an der Weinstraße/Caldaro sulla Strada del Vino,skiing,7,29
smgpoiee819064ef61d4dacb08fc1d63a7c643_reduced,Grubbergalm circular hiking trail,2,900.0,4.2,183.0,1431.0,0,0,1,0,Brenner/Brennero,hiking,4,10
smgpoi448ff1e974d8e24bcfc2fafffbfa6aff_reduced,Round trail Simml,2,900.0,4.2,183.0,1134.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,4,28
smgpoiba233652d7d842d82d63e1c62ac1b1da_reduced,Afens circular hiking trail,2,900.0,4.2,183.0,1229.0,0,0,1,0,Pfitsch/Val di Vizze,hiking,4,64
smgpoi8088f39f9442f9e1c6ede4b240aaa69a_reduced,Round Trail Avigna/Afing - Dosso Nero/Schwarzegg,2,900.0,4.2,183.0,877.0,0,0,1,0,Sarntal/Sarentino,hiking,4,79
smgpoi485cdf8d676206071afd33e3626015e5_reduced,From Aldino to Göller lake,2,900.0,4.2,183.0,1190.0,0,0,1,0,Aldein/Aldino,hiking,4,2
smgpoicd3869b7f65153e0f20466bba15b2fc9,Circular walk Aldein/Aldino - Kronberg - Lerch,2,900.0,4.2,183.0,1218.0,0,0,1,0,Aldein/Aldino,skiing,7,2
smgpoifb99840b3cc87262cf93b548bfe93a6e,Circular trail Hintereis,2,900.0,4.2,183.0,2016.0,0,0,0,0,Schnals/Senales,other,5,83
smgpoi1958ec59f14306a04a6f001b1080959c,Circular trail Aschbach - Vigiljoch - Aschbach (Terrain Cure Trail n°1),2,900.0,4.2,183.0,1351.0,0,0,1,0,Algund/Lagundo,climbing,0,3
smgpoi2e336b7c810627f9aee8f0d438c8cbbe,Circular trail Texelbahn mountain station – Nasereit – Texelbahn mountain station (Terrain Cure Trail n°2),2,900.0,4.2,183.0,1541.0,0,0,1,0,Partschins/Parcines,cycling,1,61
smgpoi38af181c83eaa6ae937d370b2a019d2f,Hike around Col dl'Ancona,2,900.0,4.2,183.0,1618.0,0,0,0,0,Al Plan/San Vigilio,skiing,7,1
smgpoic3898580d75ab668e333844988d9df4b,Glittner Lake and Maurerberg circular trail,2,900.0,4.2,183.0,1513.0,0,0,0,0,Al Plan/San Vigilio,other,5,1
smgpoiea198481e7fab61c751ca325a7e2c022,Glittner Lake and Maurerberg circular trail,2,900.0,4.2,183.0,1513.0,0,0,0,0,Al Plan/San Vigilio,cycling,1,1
smgpoi7bf062e900f6287b0b2108a442e40fa9,Hike around Gran Ju,2,900.0,4.2,183.0,1618.0,0,0,0,0,Al Plan/San Vigilio,skiing,7,1
smgpoi3de6f740feea9e8d9ebe8ff84ce186c3_reduced,"""In der Grube"" circuit Trail",2,900.0,4.2,183.0,2156.0,0,0,1,0,Ulten/Ultimo,family,2,104
smgpoi0a938b25380dfec9269dc05b31991a09_reduced,Round trail: Jenesien - Afing,2,900.0,4.2,183.0,1089.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,4,28
smgpoi66f320a351358e8adaa707aac3ed5809_reduced,Round trail: Jenesien - Tschaufen - Ancient larch tree,2,900.0,4.2,183.0,1230.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,4,28
smgpoi485634fc95dcb71202994189e0e88133_reduced,Round trail: Jenesien - Tschaufen - Salten,2,900.0,4.2,183.0,1133.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,4,28
